Token, Language, Named Entity, Eng-NGram Prob, Spn-NGram Prob, HMM Prob
cristal,Spn,O,11.144745255,19.4760129162,0.363577863578
.,Punct,O,N/A,N/A,N/A
Tus,Spn,O,8.89267421567,17.8559299865,0.363577863578
delicados,Spn,O,10.0973854428,29.8916681729,0.363577863578
dedos,Spn,O,6.22708487154,17.9593889824,0.363577863578
rozan,Spn,O,-0.251818467026,4.87055315773,0.363577863578
",Punct,O,N/A,N/A,N/A
no,Spn,O,20.5945773083,21.1611067622,0.363577863578
penetran,Spn,O,5.32939456973,11.2073617396,0.363577863578
.,Punct,O,N/A,N/A,N/A
Tus,Spn,O,8.89267421567,17.8559299865,0.363577863578
blondas,Eng,O,11.5829037687,0.606129831606,0.0921492921493
girlfriends,Eng,O,39.8479731063,-11.0275640379,0.452123552124
estólidas,Spn,O,-8.30813680212,10.9650178775,0.0921492921493
y,Spn,O,9.49071276858,13.3354107177,0.363577863578
tú,Spn,O,3.31381559636,16.7376431426,0.363577863578
tanto,Spn,O,10.0473020155,26.4433823986,0.363577863578
embiste,Spn,O,-4.02080713395,8.14203155663,0.363577863578
tanta,Spn,O,14.9525767939,24.7542614835,0.363577863578
ansia,Eng,O,11.7422772398,10.2610475862,0.0921492921493
",Punct,O,N/A,N/A,N/A
insatisfacción,Spn,O,6.17803188421,11.3921882535,0.0921492921493
en,Spn,O,11.7453272047,20.2379247267,0.363577863578
tu,Spn,O,11.4576235731,16.3844238655,0.363577863578
pequeño,Spn,O,-3.04524200862,25.5580396958,0.363577863578
cuerpo,Spn,O,-2.17207210802,24.936089596,0.363577863578
pero,Spn,O,15.9013399098,30.2161581373,0.363577863578
no,Spn,O,20.5945773083,21.1611067622,0.363577863578
eres,Spn,O,2.29865919737,23.7193629573,0.363577863578
mutable,Eng,O,17.3912670679,8.68925560494,0.0921492921493
.,Punct,O,N/A,N/A,N/A
Ninguna,Spn,O,0.684639949881,26.7113898196,0.0921492921493
metamorfosis,Spn,O,-5.13363879476,-4.94770661774,0.363577863578
posible,Spn,O,20.0847250158,28.9917122297,0.363577863578
.,Punct,O,N/A,N/A,N/A
Tanto,Spn,O,10.0473020155,26.4433823986,0.363577863578
rozar,Spn,O,-0.251818467026,4.17740597717,0.363577863578
y,Spn,O,9.49071276858,13.3354107177,0.363577863578
chocar,Spn,O,8.62571572744,13.4462372758,0.363577863578
pero,Spn,O,15.9013399098,30.2161581373,0.363577863578
no,Spn,O,20.5945773083,21.1611067622,0.363577863578
logras,Spn,O,7.24549614607,16.7432953984,0.363577863578
salir,Spn,O,11.322287189,25.723298445,0.363577863578
de,Spn,O,13.8613083221,21.6054699814,0.363577863578
ahí,Spn,O,6.54940860068,20.384065534,0.363577863578
ni,Spn,O,9.80116432023,16.0006552835,0.363577863578
yo,Spn,O,15.858309507,17.8710449917,0.363577863578
entrar,Spn,O,14.4478501467,31.7469572304,0.363577863578
.,Punct,O,N/A,N/A,N/A
En,Spn,O,11.7453272047,20.2379247267,0.363577863578
ti,Eng,O,19.0842055308,15.9779012583,0.0921492921493
.,Punct,O,N/A,N/A,N/A
Julio,Spn,PERSON/O,12.0858375123,17.2977245027,0.0921492921493
",Punct,O,N/A,N/A,N/A
te,Spn,O,13.3726816461,18.7582370665,0.363577863578
equivocaste,Spn,O,-0.544050366601,23.2397095267,0.363577863578
.,Punct,O,N/A,N/A,N/A
O,Spn,O,9.84121486482,9.93666592365,0.363577863578
este,Spn,O,9.77410535722,29.456535573,0.363577863578
no,Spn,O,20.5945773083,21.1611067622,0.363577863578
es,Spn,O,8.7997690312,21.1734706094,0.363577863578
el,Spn,O,12.8307496608,20.3546840988,0.363577863578
que,Spn,O,9.91253492829,28.9576207281,0.363577863578
viste,Spn,O,5.48465855944,23.9392636968,0.363577863578
",Punct,O,N/A,N/A,N/A
en,Spn,O,11.7453272047,20.2379247267,0.363577863578
el,Spn,O,12.8307496608,20.3546840988,0.363577863578
que,Spn,O,9.91253492829,28.9576207281,0.363577863578
te,Spn,O,13.3726816461,18.7582370665,0.363577863578
convertiste,Spn,O,28.9431892176,31.7737343149,0.363577863578
en,Spn,O,11.7453272047,20.2379247267,0.363577863578
aquel,Spn,O,2.40226177612,22.9535684556,0.363577863578
Jardín,Spn,O/ORG,-2.38159514843,12.7010426716,0.363577863578
des,Spn,O/ORG,15.6349560414,20.2397478378,0.363577863578
Plantes,Spn,O/ORG,23.01430294,27.6415245788,0.363577863578
lejano,Spn,O,-2.49077829486,14.9464948271,0.363577863578
.,Punct,O,N/A,N/A,N/A
A,Eng,O,17.3258830744,14.3289979261,0.0921492921493
vos,Spn,O,3.50056081835,13.2010072682,0.0921492921493
",Punct,O,N/A,N/A,N/A
black,Eng,O,24.4856696543,2.05414465827,0.0921492921493
beauty,Eng,O,25.1779558853,1.79012790254,0.452123552124
",Punct,O,N/A,N/A,N/A
te,Spn,O,13.3726816461,18.7582370665,0.0921492921493
bautizo,Spn,O,-2.90150671884,7.93159976447,0.363577863578
mi,Spn,O,11.3642540999,18.8899933505,0.363577863578
axolotl,Eng,O,-10.8485229599,-13.9773649584,0.0921492921493
porteño,Spn,O,9.46886118181,13.0688382239,0.0921492921493
.,Punct,O,N/A,N/A,N/A
Sos,Spn,O/PERS,9.94292602189,12.5356250554,0.363577863578
como,Spn,O,14.7694248589,29.4864312728,0.363577863578
yo,Spn,O,15.858309507,17.8710449917,0.363577863578
.,Punct,O,N/A,N/A,N/A
Animal,Eng,O,28.5386485959,20.7625213255,0.0921492921493
oximorónico,Spn,O,-22.5304002862,-14.1838976355,0.0921492921493
",Punct,O,N/A,N/A,N/A
fronterizo,Eng,O,18.1247855901,9.1082195475,0.0921492921493
",Punct,O,N/A,N/A,N/A
incómodo,Spn,O,1.59631522411,13.0727431364,0.0921492921493
",Punct,O,N/A,N/A,N/A
desesperado,Spn,O,6.15000667529,36.3841888473,0.363577863578
.,Punct,O,N/A,N/A,N/A
En,Spn,O,11.7453272047,20.2379247267,0.363577863578
constante,Spn,O,30.0333271948,34.9196346336,0.363577863578
movimiento,Spn,O,3.06208648907,29.8509933569,0.363577863578
.,Punct,O,N/A,N/A,N/A
Los,Spn,O,18.9596508891,24.811570061,0.363577863578
de,Spn,O,13.8613083221,21.6054699814,0.363577863578
Julio,Spn,O/OTROS,12.0858375123,17.2977245027,0.363577863578
apenitas,Spn,O,-1.36792601771,14.5322132469,0.363577863578
se,Spn,O,16.0263074399,20.0527388466,0.363577863578
movían,Eng,O,6.52953949145,6.45635217238,0.0921492921493
",Punct,O,N/A,N/A,N/A
sluggishly,Eng,O,-3.15141663744,-19.1443349256,0.452123552124
rozándose,Spn,O,-11.4924451499,1.45682555471,0.0921492921493
",Punct,O,N/A,N/A,N/A
politely,Eng,O,28.5819109397,5.59879239694,0.0921492921493
ASUMIDOS,Spn,O,-7.28685509646,11.4842733068,0.0921492921493
en,Spn,O,11.7453272047,20.2379247267,0.363577863578
su,Spn,O,11.553321645,18.2146153575,0.363577863578
basic,Eng,O,28.5968462494,6.14858209206,0.0921492921493
inmobilidad,Spn,O,-3.11825683296,9.93928347974,0.0921492921493
parisina,Eng,O,13.3286641999,6.89667732011,0.0921492921493
.,Punct,O,N/A,N/A,N/A
Pero,Spn,O,15.9013399098,30.2161581373,0.0921492921493
vos,Spn,O,3.50056081835,13.2010072682,0.363577863578
no,Spn,O,20.5945773083,21.1611067622,0.363577863578
.,Punct,O,N/A,N/A,N/A
Can’t,Eng,O,11.6340221743,7.41818220817,0.0921492921493
keep,Eng,O,25.407180398,-5.77940584537,0.452123552124
track,Eng,O,26.8401923401,14.2577869422,0.452123552124
of,Eng,O,24.2129419658,8.38657685144,0.452123552124
you,Eng,O,33.1670346729,14.5196129331,0.452123552124
.,Punct,O,N/A,N/A,N/A
Mercurio,Eng,PERSON/O,11.7575147018,8.90333858192,0.452123552124
.,Punct,O,N/A,N/A,N/A
Tu,Spn,O,11.4576235731,16.3844238655,0.0921492921493
pasión,Spn,O,4.73848377665,22.7576492471,0.363577863578
es,Spn,O,8.7997690312,21.1734706094,0.363577863578
palpable,Spn,O,7.4260941935,14.6476585528,0.363577863578
.,Punct,O,N/A,N/A,N/A
Bach,Eng,O/PERS,19.6195331277,4.07395983681,0.0921492921493
fugues,Eng,O,2.56733652615,2.88670943553,0.452123552124
playing,Eng,O,39.1766459979,4.43931389906,0.452123552124
now,Eng,O,26.3155325156,10.0198570822,0.452123552124
aquí,Spn,O,3.09540895668,27.1928163986,0.0921492921493
en,Spn,O,11.7453272047,20.2379247267,0.363577863578
el,Spn,O,12.8307496608,20.3546840988,0.363577863578
pop,Eng,O,17.5932367765,13.1826308843,0.0921492921493
hotel,Eng,O,21.4348251771,15.758289094,0.452123552124
.,Punct,O,N/A,N/A,N/A
Me,Spn,O,20.4125145712,19.8593917724,0.0921492921493
exalta,Spn,O,7.48633712376,12.6545348585,0.363577863578
.,Punct,O,N/A,N/A,N/A
Me,Spn,O,20.4125145712,19.8593917724,0.363577863578
calma,Spn,O,17.2267040305,22.25729996,0.363577863578
.,Punct,O,N/A,N/A,N/A
Me,Spn,O,20.4125145712,19.8593917724,0.363577863578
recuerda,Spn,O,2.6762172708,31.2289710592,0.363577863578
.,Punct,O,N/A,N/A,N/A
Yo,Spn,O,15.858309507,17.8710449917,0.363577863578
",Punct,O,N/A,N/A,N/A
a,Eng,O,17.3258830744,14.3289979261,0.0921492921493
los,Spn,O,18.9596508891,24.811570061,0.0921492921493
16,Spn,O,2.21183437105,3.33983995841,0.363577863578
años,Spn,O,-3.6391827033,20.4486812801,0.363577863578
(,Punct,O,N/A,N/A,N/A
antes,Spn,O,15.6793015474,26.7813380334,0.363577863578
de,Spn,O,13.8613083221,21.6054699814,0.363577863578
que,Spn,O,9.91253492829,28.9576207281,0.363577863578
esa,Spn,O,4.84852531262,22.7062396413,0.363577863578
bruja,Spn,O,5.11703514508,16.094876626,0.363577863578
maestra,Spn,O,3.8372380208,27.6978243112,0.363577863578
",Punct,O,N/A,N/A,N/A
more,Eng,O/ORG,31.6887462035,14.3524311984,0.0921492921493
interested,Eng,O/ORG,56.4155720065,23.2192207379,0.452123552124
in,Eng,O/ORG,24.4634706325,11.0915247383,0.452123552124
fingering,Eng,O/ORG,30.6166350073,1.21525132788,0.452123552124
charts,Eng,O/ORG,24.1365337363,10.8397971298,0.452123552124
than,Eng,O/ORG,37.4784676179,5.26718512361,0.452123552124
in,Eng,O/ORG,24.4634706325,11.0915247383,0.452123552124
my,Eng,O/ORG,21.1466066421,8.00879906524,0.452123552124
perfect,Eng,O/ORG,30.1712242739,23.617855382,0.452123552124
pitch,Eng,O/ORG,20.1606571894,13.1164917254,0.452123552124
or,Eng,O/ORG,21.8531675153,8.53192797732,0.452123552124
my,Eng,O/ORG,21.1466066421,8.00879906524,0.452123552124
playing,Eng,O/ORG,39.1766459979,4.43931389906,0.452123552124
by,Eng,O/ORG,18.2463872813,4.41145465096,0.452123552124
ear,Eng,O/ORG,16.1754467131,1.79878760075,0.452123552124
or,Eng,O,21.8531675153,8.53192797732,0.452123552124
my,Eng,O,21.1466066421,8.00879906524,0.452123552124
rock,Eng,O,20.2757074847,9.88486422756,0.452123552124
n,Eng,O,8.51084348886,5.44666085374,0.452123552124
roll,Eng,O,19.5322974053,7.68186643832,0.452123552124
compositions,Eng,O,48.7920882734,15.8462101254,0.452123552124
would,Eng,O,40.2299581501,-6.2561288316,0.452123552124
try,Eng,O,24.8895218298,6.03371068374,0.452123552124
to,Eng,O,25.8573893813,12.6868182002,0.452123552124
squelch,Eng,O,0.666362664778,-10.3847761162,0.452123552124
the,Eng,O,36.4407946419,10.3298892733,0.452123552124
life,Eng,O,27.120315613,5.04747780271,0.452123552124
out,Eng,O,27.5678953836,5.59973472457,0.452123552124
of,Eng,O,24.2129419658,8.38657685144,0.452123552124
me,Eng,O,20.4125145712,19.8593917724,0.452123552124
and,Eng,O,34.6599707262,16.3582560041,0.452123552124
I,Eng,O/OTROS,17.8994570652,7.18059700701,0.452123552124
ran,Eng,O,18.0847643974,8.4112710911,0.452123552124
away,Eng,O,26.0256975272,2.01950092376,0.452123552124
",Punct,O,N/A,N/A,N/A
ran,Eng,O,18.0847643974,8.4112710911,0.452123552124
away,Eng,O,26.0256975272,2.01950092376,0.452123552124
",Punct,O,N/A,N/A,N/A
me,Eng,O,20.4125145712,19.8593917724,0.452123552124
fugué,Eng,O,0.537166033478,1.51983316027,0.452123552124
",Punct,O,N/A,N/A,N/A
Bach,Eng,PERSON/PERS,19.6195331277,4.07395983681,0.452123552124
",Punct,O,N/A,N/A,N/A
del,Spn,O,14.7383783408,24.1311846052,0.0921492921493
recital,Spn,O,20.4774425369,18.8851459185,0.363577863578
programado,Spn,O,23.2216174629,26.059947385,0.363577863578
",Punct,O,N/A,N/A,N/A
de,Spn,O,13.8613083221,21.6054699814,0.363577863578
ti,Eng,O,19.0842055308,15.9779012583,0.0921492921493
",Punct,O,N/A,N/A,N/A
y,Spn,O,9.49071276858,13.3354107177,0.0921492921493
por,Spn,O,12.6300763828,25.6311872845,0.363577863578
mucho,Spn,O,18.2558605027,30.6166298194,0.363577863578
tiempo,Spn,O,6.33795943077,30.9792411161,0.363577863578
",Punct,O,N/A,N/A,N/A
hasta,Spn,O,19.1302580756,28.182333211,0.363577863578
del,Spn,O,14.7383783408,24.1311846052,0.363577863578
piano,Eng,O,18.7910027559,14.9978659216,0.0921492921493
),Punct,O,N/A,N/A,N/A
.,Punct,O,N/A,N/A,N/A
Embelesada,Spn,O,-9.92389573711,0.473813232034,0.0921492921493
con,Spn,O,19.5614094238,25.713392297,0.363577863578
esa,Spn,O,4.84852531262,22.7062396413,0.363577863578
perfección,Spn,O,9.41830817478,33.0067118291,0.363577863578
.,Punct,O,N/A,N/A,N/A
Y,Spn,O,9.49071276858,13.3354107177,0.363577863578
ahora,Spn,O,2.33580061763,30.5731064722,0.363577863578
heme,Spn,O,11.9081812163,10.4291766069,0.363577863578
aquí,Spn,O,3.09540895668,27.1928163986,0.363577863578
.,Punct,O,N/A,N/A,N/A
“,Spn,O,-6.51619307604,-6.51619307604,0.363577863578
Boquitas,Spn,ORGANIZATION/ORG,-2.53607631849,16.1525607672,0.363577863578
Pintadas,Spn,ORGANIZATION/ORG,-0.173699764897,21.6581455234,0.363577863578
”,Spn,O/ORG,-6.51619307604,-6.51619307604,0.363577863578
en,Spn,O,11.7453272047,20.2379247267,0.363577863578
la,Spn,O,15.0596736711,20.7584499854,0.363577863578
calle,Spn,O,25.2250991913,23.8386991458,0.363577863578
Estados,Spn,ORGANIZATION/LUG,6.01759759858,37.4709967956,0.363577863578
Unidos,Spn,ORGANIZATION/LUG,4.84831097606,20.9673871749,0.363577863578
en,Spn,O,11.7453272047,20.2379247267,0.363577863578
el,Spn,O,12.8307496608,20.3546840988,0.363577863578
barrio,Spn,O,15.9809116348,17.4939098464,0.363577863578
de,Spn,O,13.8613083221,21.6054699814,0.363577863578
Monserrat,Eng,O/LUG,7.19837018691,5.35265074341,0.0921492921493
",Punct,O,N/A,N/A,N/A
Buenos,Spn,LOCATION/LUG,7.16731918217,31.6081845578,0.0921492921493
Aires,Eng,LOCATION/LUG,15.9114510568,10.9637881424,0.0921492921493
.,Punct,O,N/A,N/A,N/A
Harpsichord,Eng,O/PERS,10.7520965359,-11.4555296629,0.452123552124
.,Punct,O,N/A,N/A,N/A
Y,Spn,O,9.49071276858,13.3354107177,0.0921492921493
estas,Spn,O,11.0604849365,32.0118621254,0.363577863578
rubias,Spn,O,3.40152223996,8.58506398493,0.363577863578
",Punct,O,N/A,N/A,N/A
calladas,Spn,O,16.8631482266,24.6259152233,0.363577863578
criaturas,Spn,O,4.7818861989,23.1503747197,0.363577863578
femeninas,Spn,O,-3.08203567761,5.85753095439,0.363577863578
.,Punct,O,N/A,N/A,N/A
Raised,Eng,O/PERS,27.7908231069,-4.20598804197,0.0921492921493
up,Eng,O,20.6253073364,5.09009066501,0.452123552124
on,Eng,O,22.5046277778,7.2126042423,0.452123552124
their,Eng,O,43.9601024774,3.25938546159,0.452123552124
fragile,Eng,O,11.1689193147,-0.456281793146,0.452123552124
",Punct,O,N/A,N/A,N/A
transparent,Eng,O,38.4496115906,17.2226622879,0.452123552124
forearms,Eng,O,19.9170826516,-1.9905310719,0.452123552124
.,Punct,O,N/A,N/A,N/A
Parece,Spn,O,13.5507273155,33.6906815716,0.0921492921493
que,Spn,O,9.91253492829,28.9576207281,0.363577863578
rezan,Spn,O,2.09298630697,9.98454588215,0.363577863578
.,Punct,O,N/A,N/A,N/A
Meditan,Spn,O,17.2375219565,18.1676609324,0.363577863578
en,Spn,O,11.7453272047,20.2379247267,0.363577863578
el,Spn,O,12.8307496608,20.3546840988,0.363577863578
más,Spn,O,-1.57068030001,21.9799693826,0.363577863578
ashá,Eng,O,9.27189158024,2.62635796789,0.0921492921493
.,Punct,O,N/A,N/A,N/A
.,Punct,O,N/A,N/A,N/A
0.104,Spn,O,-18.4499669395,-15.6773782172,0.0921492921493
Axolota:versión,Spn,O,-30.6328994251,-20.3942399556,0.363577863578
#2,Eng,O,-9.77428961406,-9.77428961406,0.0921492921493
Or,Eng,O,21.8531675153,8.53192797732,0.452123552124
:,Punct,O,N/A,N/A,N/A
are,Eng,O,28.6406047292,11.3321113265,0.452123552124
you,Eng,O,33.1670346729,14.5196129331,0.452123552124
a,Eng,O,17.3258830744,14.3289979261,0.452123552124
girl,Eng,O,21.8849768335,1.25247036698,0.452123552124
",Punct,O,N/A,N/A,N/A
black,Eng,O,24.4856696543,2.05414465827,0.452123552124
beauty,Eng,O,25.1779558853,1.79012790254,0.452123552124
?,Punct,O,N/A,N/A,N/A
¿Me,Spn,O,-13.0323861521,-3.05314198715,0.0921492921493
habré,Spn,O,7.87698581884,19.267489191,0.363577863578
quedado,Spn,O,-2.42670404324,33.0358425855,0.363577863578
identificándome,Spn,O,7.45633065128,13.2785020954,0.363577863578
inconscientemente,Spn,O,29.0546447677,35.9513679594,0.363577863578
con,Spn,O,19.5614094238,25.713392297,0.363577863578
el,Spn,O,12.8307496608,20.3546840988,0.363577863578
(,Punct,O,N/A,N/A,N/A
ya,Spn,O,9.18349793794,17.4784010091,0.363577863578
superado,Spn,O,18.1901234525,25.8775856834,0.363577863578
",Punct,O,N/A,N/A,N/A
tan,Spn,O,16.3811735347,20.6823919654,0.363577863578
politically,Eng,O,50.0103699903,0.255319581723,0.0921492921493
incorrect,Eng,O,31.7946081524,14.8900157541,0.452123552124
),Punct,O,N/A,N/A,N/A
lector,Spn,O,18.332556852,20.1347703152,0.0921492921493
MACHO,Spn,O/ORG,18.5182525261,20.8106313574,0.363577863578
?,Punct,O,N/A,N/A,N/A
¡Horror,Spn,O,-13.0849729914,-2.36714840326,0.363577863578
!,Punct,O,N/A,N/A,N/A
Ay,Spn,O,4.66876984197,16.1012461302,0.363577863578
",Punct,O,N/A,N/A,N/A
why,Eng,O,24.9464208258,0.563250503432,0.0921492921493
did,Eng,O,25.9680644795,9.27492170626,0.452123552124
I,Eng,O,17.8994570652,7.18059700701,0.452123552124
do,Eng,O,22.6081083713,13.3228918465,0.452123552124
this,Eng,O,38.6553078008,5.48340823208,0.452123552124
?,Punct,O,N/A,N/A,N/A
Pero,Spn,O,15.9013399098,30.2161581373,0.0921492921493
tan,Spn,O,16.3811735347,20.6823919654,0.363577863578
poco,Spn,O,8.93871245539,24.0897216488,0.363577863578
inspiring,Eng,O,30.1361903368,7.99372863647,0.0921492921493
la,Spn,O,15.0596736711,20.7584499854,0.0921492921493
otra,Spn,O,4.332687388,21.2681117235,0.363577863578
alternativa,Eng,O,24.9522211172,15.8905355696,0.0921492921493
",Punct,O,N/A,N/A,N/A
¿no,Spn,O,-13.0323861521,-3.05314198715,0.0921492921493
?,Punct,O,N/A,N/A,N/A
La,Spn,O,15.0596736711,20.7584499854,0.363577863578
insípida,Eng,O,2.01599376947,1.58635975122,0.0921492921493
",Punct,O,N/A,N/A,N/A
“,Eng,O,-6.51619307604,-6.51619307604,0.452123552124
irracional,Spn,O,7.33899830547,13.980260049,0.0921492921493
",Punct,O,N/A,N/A,N/A
”,Eng,O,-6.51619307604,-6.51619307604,0.0921492921493
predictably,Eng,O,27.1419041244,3.53266267033,0.452123552124
FEMININE,Eng,O/ORG,15.6409731012,-6.95694764324,0.452123552124
",Punct,O,N/A,N/A,N/A
dreadedlector,Eng,O,10.7693075772,-11.2663531719,0.452123552124
hembra,Spn,O,4.10413385196,13.3195483648,0.0921492921493
.,Punct,O,N/A,N/A,N/A
Just,Eng,O/ORG,34.1514222961,10.6219947174,0.0921492921493
the,Eng,O,36.4407946419,10.3298892733,0.452123552124
word,Eng,O,27.3475878934,-2.48720666981,0.452123552124
makes,Eng,O,32.8375206734,1.1290000096,0.452123552124
me,Eng,O,20.4125145712,19.8593917724,0.452123552124
tremble,Eng,O,17.8110956409,6.8322752741,0.452123552124
with,Eng,O,34.7941120358,-3.61113676646,0.452123552124
rage,Eng,O,14.1590060892,3.91964294651,0.452123552124
.,Punct,O,N/A,N/A,N/A
Andrea,Spn,PERSON/PERS,19.4962423622,19.1857635241,0.0921492921493
Gutiérrez,Spn,PERSON/PERS,-8.44605009605,2.90344568124,0.363577863578
insiste,Eng,O,25.1907183416,21.791265727,0.0921492921493
en,Spn,O,11.7453272047,20.2379247267,0.0921492921493
que,Spn,O,9.91253492829,28.9576207281,0.363577863578
el,Spn,O,12.8307496608,20.3546840988,0.363577863578
negro—mi,Spn,O,-3.86932138276,3.85172027066,0.363577863578
negro—es,Spn,O,-3.86932138276,3.85172027066,0.363577863578
hembra,Spn,O,4.10413385196,13.3195483648,0.363577863578
.,Punct,O,N/A,N/A,N/A
Y,Spn,O,9.49071276858,13.3354107177,0.363577863578
no,Spn,O,20.5945773083,21.1611067622,0.363577863578
sólo,Spn,O,-4.24720548289,22.5747987023,0.363577863578
eso,Spn,O,6.64028478185,24.6880824812,0.363577863578
sino,Spn,O,14.1003621631,21.3220017331,0.363577863578
que,Spn,O,9.91253492829,28.9576207281,0.363577863578
es,Spn,O,8.7997690312,21.1734706094,0.363577863578
así,Spn,O,9.00362759364,20.6280594576,0.363577863578
de,Spn,O,13.8613083221,21.6054699814,0.363577863578
grande—henchida,Spn,O,-4.2419931342,0.0202880177492,0.363577863578
—,Eng,O,-6.51619307604,-6.51619307604,0.0921492921493
activa,Eng,O,20.9355588829,18.2982081064,0.452123552124
porque,Spn,O,5.74615852667,37.3740621654,0.0921492921493
está,Spn,O,6.88373359932,32.0087606283,0.363577863578
pregnant,Eng,O,26.545208192,6.13741127726,0.0921492921493
y,Spn,O,9.49071276858,13.3354107177,0.0921492921493
quiere,Spn,O,6.08243111236,38.1745445442,0.363577863578
escaparse,Spn,O,2.31636725494,27.5548159609,0.363577863578
de,Spn,O,13.8613083221,21.6054699814,0.363577863578
los,Spn,O,18.9596508891,24.811570061,0.363577863578
confines,Eng,O,25.6992550029,21.0756939447,0.0921492921493
del,Spn,O,14.7383783408,24.1311846052,0.0921492921493
acuario,Spn,O,0.678652793378,12.8732500961,0.363577863578
para,Spn,O,19.548622753,30.3122244174,0.363577863578
parir,Spn,O,12.8467692189,15.2846725731,0.363577863578
.,Punct,O,N/A,N/A,N/A
Los,Spn,O,18.9596508891,24.811570061,0.363577863578
rubios,Spn,O,0.310479786597,8.27434424441,0.363577863578
serían,Spn,O,6.43505137985,26.2590396397,0.363577863578
",Punct,O,N/A,N/A,N/A
según,Spn,O,6.02887427456,19.4525024267,0.363577863578
esta,Spn,O,12.6138333823,30.5639219155,0.363577863578
versión,Spn,O,12.1641689259,25.625418426,0.363577863578
muy,Spn,O,7.42485664493,22.7502327751,0.363577863578
a,Eng,O,17.3258830744,14.3289979261,0.0921492921493
lo,Spn,O,13.3644289981,19.8709452686,0.0921492921493
Monique,Eng,PERSON/PERS,16.6960553808,10.8838802673,0.0921492921493
Wittig,Eng,PERSON/PERS,12.2578977014,-11.5136242036,0.452123552124
",Punct,O,N/A,N/A,N/A
muy,Spn,O,7.42485664493,22.7502327751,0.0921492921493
amazónica,Spn,O,1.48934162876,3.99832190887,0.363577863578
",Punct,O,N/A,N/A,N/A
unos,Spn,O,6.76602285427,22.2656176936,0.363577863578
concubinos,Spn,O,9.44260725702,13.2656636728,0.363577863578
súbditos,Spn,O,-15.8932972739,4.36808760929,0.363577863578
.,Punct,O,N/A,N/A,N/A
Bien,Spn,O,4.96693452088,25.1153123663,0.363577863578
secundarios,Spn,O,3.64160654844,20.8659242691,0.363577863578
.,Punct,O,N/A,N/A,N/A
Y,Spn,O,9.49071276858,13.3354107177,0.363577863578
por,Spn,O,12.6300763828,25.6311872845,0.363577863578
eso,Spn,O,6.64028478185,24.6880824812,0.363577863578
tan,Spn,O,16.3811735347,20.6823919654,0.363577863578
chiquititos,Spn,O,-7.3345252758,29.9089269343,0.363577863578
y,Spn,O,9.49071276858,13.3354107177,0.363577863578
dóciles,Spn,O,-8.01964728677,0.524164984502,0.363577863578
.,Punct,O,N/A,N/A,N/A
Me,Spn,O,20.4125145712,19.8593917724,0.363577863578
gusta,Spn,O,8.05652630919,24.3745296864,0.363577863578
.,Punct,O,N/A,N/A,N/A
Pero,Spn,O,15.9013399098,30.2161581373,0.363577863578
confieso,Spn,O,11.1868223982,25.1827236665,0.363577863578
que,Spn,O,9.91253492829,28.9576207281,0.363577863578
I’m,Eng,O,-0.329503646327,-3.97998696818,0.0921492921493
shaken,Eng,O,20.668307162,0.527142438845,0.452123552124
.,Punct,O,N/A,N/A,N/A
No,Spn,O,20.5945773083,21.1611067622,0.0921492921493
sé,Spn,O,2.26898759315,15.3937661917,0.363577863578
si,Spn,O,12.0707745909,18.3101154955,0.363577863578
me,Spn,O,20.4125145712,19.8593917724,0.363577863578
convence,Spn,O,27.1028151998,28.0408878166,0.363577863578
del,Spn,O,14.7383783408,24.1311846052,0.363577863578
todo,Spn,O,14.6767374657,27.115548815,0.363577863578
.,Punct,O,N/A,N/A,N/A
.,Punct,O,N/A,N/A,N/A
.,Punct,O,N/A,N/A,N/A
¿Seré,Spn,O,-19.5485792281,-5.3949477933,0.363577863578
una,Spn,O,12.1931730927,23.3922265286,0.363577863578
convencional,Spn,O,21.4555851435,39.5444547863,0.363577863578
?,Punct,O,N/A,N/A,N/A
Una,Spn,O,12.1931730927,23.3922265286,0.363577863578
happily-ever-after,Eng,O,1.69236307466,-34.7774633643,0.0921492921493
?,Punct,O,N/A,N/A,N/A
La,Spn,O,15.0596736711,20.7584499854,0.0921492921493
dueña,Spn,O,3.79825767486,17.5760794871,0.363577863578
alemana,Spn,O,4.54873233919,18.4887822486,0.363577863578
concuerda,Spn,O,6.83991757158,28.4928457759,0.363577863578
absolutamente,Spn,O,20.3186806225,32.6790448761,0.363577863578
con,Spn,O,19.5614094238,25.713392297,0.363577863578
mi,Spn,O,11.3642540999,18.8899933505,0.363577863578
versión,Spn,O,12.1641689259,25.625418426,0.363577863578
",Punct,O,N/A,N/A,N/A
